thread_count,gsm,tensile_strength,shrinkage_percent,color_fastness,fabric_thickness,defect_count,elongation_percent,moisture_absorption,fabric_type,weave_type,finish_type,production_method,batch_id,roll_number,inspection_time_minutes,warehouse_id,operator_name,inspection_shift,machine_temperature,humidity_level,inspection_notes,fabric_quality
110.0,178.0,63.424834560581516,1.922487825696755,2,0.8325348025506103,0,19.36222714092548,3.8874854705297706,wool,plain,dyed,handloom,305899,2684,57.96140106156993,WH-A,John,Evening,42.71011606332781,73.01514712063448,Minor issue,High
316.0,159.0,106.66263234448058,3.6342201161969867,3,0.5492535526589549,10,29.623956838471134,13.42495994122103,wool,,printed,handloom,285617,4554,12.498722419569098,WH-A,Anita,Night,37.29607748289739,64.27997432832018,Looks fine,Medium
349.0,191.0,97.6504304154812,5.920591088928325,4,1.004806367492206,8,37.34857952110418,3.352972612043208,cotton,plain,raw,handloom,629133,1721,22.42671421894894,WH-C,Priya,Evening,38.18872368196592,47.86363840639635,Minor issue,High
208.0,228.0,43.244039143126145,7.804204720973032,3,0.956185777531428,0,18.414398272017422,8.988349699615654,,plain,printed,powerloom,908744,1187,22.22682627260199,WH-A,Priya,Night,36.463587662731676,46.709566267385675,Looks fine,High
255.0,147.0,113.40769825366503,3.1827826126501146,4,1.4347803606923362,3,28.313091278280712,10.537147255619923,polyester,plain,raw,handloom,653751,2580,34.874268652372606,WH-C,Suresh,Night,21.779156064324777,53.47943736722266,Minor issue,High
146.0,116.0,23.713107997173527,8.277176168021004,2,0.34041921223176114,7,23.580141902208666,6.749207893812939,cotton,plain,dyed,powerloom,247814,1998,44.431254970782014,WH-B,Ramesh,Morning,35.56306776307443,58.67100709084719,Recheck,Low
235.0,,44.2774178687905,1.0496672366503987,4,1.2773728972181404,8,15.258009321124637,7.470931527338065,wool,twill,dyed,powerloom,399651,3111,14.415483591830547,WH-A,Priya,Morning,25.049387545957813,66.964983469748,Approved,Medium
307.0,389.0,116.91087911645839,1.0763575990977112,2,1.0124011384328493,4,16.848523690840704,4.039184879652057,polyester,twill,printed,handloom,235674,4142,8.29747635250255,WH-B,Ramesh,Evening,25.511597974862482,70.33712282617549,Minor issue,High
334.0,249.0,82.20738488349676,9.628805125258086,5,0.26597024959665827,10,32.319907702911564,14.862549785483655,linen,twill,dyed,handloom,419029,2876,33.837291116272716,WH-C,Ramesh,Evening,28.649208705202035,82.71174028742226,Minor issue,Medium
129.0,361.0,24.276575366738562,5.299970612254162,2,0.4112410245589584,1,27.77513926298426,4.27322070834189,silk,plain,printed,handloom,650507,42,23.338409737124284,WH-C,John,Morning,31.6921123718277,81.65980392834561,Minor issue,Medium
231.0,176.0,33.665456481598,0.8394559835509311,2,1.3642998364803103,4,37.16736210038293,13.085353349671433,wool,twill,raw,handloom,497608,1476,16.697974280381313,WH-B,Anita,Night,35.08762807432769,36.70177715371855,Approved,High
151.0,265.0,111.28634576259029,5.219136516920936,1,0.7833995237216798,5,28.640991502542214,13.388602871978698,wool,plain,raw,handloom,378356,4329,49.97875476901548,WH-C,Anita,Morning,36.487274730204255,54.978980212984396,Approved,High
330.0,298.0,25.19331008907352,1.718686572153682,5,0.6403370845814128,6,38.31324854408573,4.441990358721544,linen,satin,raw,powerloom,320818,3470,20.75851226125088,WH-C,John,Evening,27.03339861800989,44.833045033243245,Recheck,Medium
261.0,259.0,92.31199266413304,5.7833726104191125,1,0.755772929306529,12,36.95506634065951,8.315623876664596,,plain,dyed,handloom,116728,4675,6.458247579076776,WH-A,Priya,Night,22.4703725680005,72.14150910053498,Recheck,Low
226.0,,83.008013601709,7.133193053487668,5,1.3621280392071677,1,17.305129796282205,11.72579581317153,cotton,twill,raw,powerloom,373983,1469,59.934340256512364,WH-B,Ramesh,Evening,25.627840009200376,38.882618127671876,Minor issue,High
93.0,269.0,78.18409682131991,1.1685342291257221,5,0.5161712038280097,2,13.551991273688936,3.6593651450073805,cotton,twill,printed,handloom,323983,4563,55.1804979123001,WH-A,Suresh,Night,35.683890348332895,57.217904727695085,Minor issue,High
,257.0,33.73577633415452,9.23424477821251,5,1.1832785948832214,14,39.815649838049765,6.3693808829041725,wool,plain,printed,powerloom,921689,1470,6.256468108736186,WH-A,John,Evening,27.959649526532367,68.8128235038655,Looks fine,Low
339.0,323.0,65.87883447149743,8.683408383058588,2,0.35525260651354384,13,12.488712363089853,9.383480136864913,polyester,plain,raw,handloom,594239,2200,14.389781893968877,WH-B,John,Morning,40.870238877199895,70.54034983562943,OK,Low
218.0,162.0,67.68965227182876,3.506128070455365,4,1.3532769950733223,13,27.380959510959812,6.996606508842002,linen,plain,raw,powerloom,346985,2249,18.813081346985257,WH-A,Priya,Night,36.11836829388641,66.95036930520496,Looks fine,Low
90.0,346.0,38.742806974815295,6.814790630088089,2,0.18364033326620838,4,19.69217043397498,13.33610668518009,polyester,twill,dyed,handloom,226194,515,5.31169555376865,WH-B,John,Night,35.999619345410395,56.93030449752251,Looks fine,Medium
217.0,192.0,51.393339338124356,7.422075591159638,1,1.3629237546121438,2,25.07697059017021,9.972609866210945,silk,plain,printed,powerloom,663432,2899,45.886583405206935,WH-B,Priya,Evening,39.64463434130347,86.70712206547141,Minor issue,Medium
106.0,331.0,108.82941994777374,7.819132684374186,3,1.353292470611076,6,12.561610416332062,14.928909866624794,wool,satin,raw,handloom,601711,3891,31.70348196114751,WH-A,Suresh,Evening,24.30819111013491,60.1263490886132,Minor issue,Medium
122.0,287.0,76.42759135217733,1.5766026704674247,1,1.1856594869685828,13,5.712010330091847,3.9785875866761966,polyester,satin,dyed,powerloom,960577,3835,52.1448889777405,WH-A,Ramesh,Evening,25.403903120727968,85.9432074518796,OK,Low
146.0,279.0,,6.28644683633842,2,0.6288562682126622,6,31.787585376407115,3.322588400714888,silk,satin,printed,handloom,581376,3856,54.872686470968205,WH-A,Anita,Evening,25.21000779003801,60.68499810215897,Approved,Low
212.0,341.0,112.52448509267123,9.94187632040221,4,0.18423799258417706,12,6.8244798212082545,4.812166657525539,silk,satin,raw,handloom,843328,2000,28.448942279324122,WH-C,Anita,Morning,27.017439894841303,44.05926200212903,Minor issue,Low
336.0,271.0,100.04027807475555,4.21459883555859,4,0.6562588469090096,3,29.461553683829287,8.012808857332573,wool,satin,raw,handloom,964198,3863,49.91053459328103,WH-B,Priya,Evening,34.562786006150006,43.66545886582908,Looks fine,High
191.0,274.0,42.772027333502045,3.538629436740222,1,0.28273166093367696,4,37.46705947439877,7.810230678067567,linen,plain,printed,handloom,453856,4817,39.031095980719456,WH-B,Priya,Evening,24.46122220425492,37.78389952532327,Approved,High
133.0,224.0,51.5468211407356,4.973330146392559,3,0.2590922555063335,10,22.039587996122712,13.447573180220308,cotton,satin,dyed,handloom,901642,758,26.09575910381063,WH-B,John,Night,35.800490644635794,61.00690186578696,Approved,Low
97.0,245.0,42.51746190677455,9.021890683420214,4,1.3633772498932482,4,9.365332975783339,4.350933104123374,wool,satin,printed,handloom,516718,4929,58.023869227128934,WH-C,Suresh,Morning,42.087185796792895,59.99741945498225,Recheck,Medium
130.0,167.0,,3.854081380603052,3,0.3797428066651234,14,12.05537403259637,3.2360035276740655,polyester,twill,dyed,powerloom,903515,4259,16.29127935312718,WH-B,Suresh,,36.10013587976373,45.13173067298955,Minor issue,Low
90.0,153.0,68.57425395850171,7.118500488240916,2,1.4786362581509858,14,8.379495922738322,4.1316142822782105,cotton,twill,printed,powerloom,712735,2136,39.62850831433022,WH-C,Ramesh,Morning,21.032872513510796,31.980063089184366,Approved,Low
237.0,329.0,96.04935388055942,2.4853303358719696,2,1.1440888047030204,7,7.475179658707433,7.375395573926564,cotton,satin,dyed,handloom,637531,3556,7.9054399612638235,WH-C,Ramesh,Morning,37.935224546033965,70.87695752865444,Approved,High
154.0,358.0,94.69662610795902,6.667901711105347,1,0.6751276599557336,0,26.66379208601619,7.792047276406754,polyester,twill,dyed,handloom,269591,2280,8.870993589998697,WH-B,Suresh,Night,20.675561692951256,85.60234090266307,OK,High
325.0,314.0,55.84699928343618,7.484523655491935,3,0.7576398706056425,12,18.352426528680503,14.89593545728092,linen,satin,dyed,powerloom,532774,3595,44.50685197051082,WH-A,Suresh,Morning,33.40423324843917,62.81275669384662,Recheck,Low
273.0,104.0,36.40230286017542,7.749088114730107,3,0.8044180098165988,5,39.45190177386942,7.406400022472586,polyester,satin,dyed,powerloom,243886,22,12.20010922589275,WH-B,Ramesh,Night,24.84173139494324,62.72907228238459,Looks fine,Medium
209.0,234.0,64.38789946611085,3.4232658590184983,3,1.381308546003294,5,10.482341888385257,5.699466113638225,linen,satin,printed,powerloom,315243,1999,56.48850320535758,WH-B,Priya,Evening,28.105220127140413,61.5361032555482,OK,Medium
105.0,338.0,30.653754925729196,1.5139949376128503,5,1.161870972067464,9,11.576995124130722,4.981192682550732,,twill,printed,handloom,737548,3403,47.85067825601699,WH-B,Ramesh,Evening,23.3604670567802,84.64411926933337,OK,Medium
209.0,114.0,111.71535696876143,0.7354100756951769,3,1.0568889428796562,9,8.233162213020469,8.244079318983324,polyester,twill,dyed,powerloom,202937,4144,13.15680619064716,WH-A,Anita,Morning,27.498661587403397,42.83838008856455,OK,High
239.0,374.0,109.55959036642834,8.736244146703694,4,1.0126299355941355,6,33.498825146724556,8.737794035177856,silk,satin,printed,powerloom,317939,4128,21.261573322568463,WH-C,Ramesh,Evening,26.648738399996894,84.72530760671015,Minor issue,High
253.0,223.0,73.37029167261164,0.7958441102159983,4,0.44006126391307143,6,24.770489696112474,12.685863752064769,silk,plain,printed,handloom,333768,4525,51.428831511472296,WH-A,Priya,Evening,29.79672521144772,71.89852226409636,Minor issue,High
329.0,266.0,59.900087125394876,1.975626859268829,1,0.22200936743076788,8,39.79281259468206,7.316272047934486,cotton,twill,printed,powerloom,859969,2266,53.349572002575194,WH-C,Ramesh,Evening,21.4195416708311,42.91502603745583,Recheck,Medium
237.0,346.0,108.36689105938174,,1,0.29650271178762644,7,37.44640445622795,13.456632815185593,linen,satin,dyed,handloom,483802,1388,6.91212281065879,WH-B,Ramesh,Evening,37.39277746306934,76.95931142258684,OK,High
290.0,151.0,106.8137143733544,7.731819344567887,3,0.601155662842079,9,18.026636637694246,14.85355021035582,wool,plain,printed,powerloom,611859,2889,43.536612219557504,WH-A,John,Evening,36.363838858839145,52.60636092580047,OK,Medium
99.0,94.0,45.776201412849545,4.684465409975148,4,0.5605975958915957,4,10.80743431336462,14.104997546594635,cotton,satin,raw,powerloom,757152,4252,35.237299251832624,WH-C,Anita,Morning,43.610889826814756,79.72128706430024,Approved,Medium
137.0,220.0,44.68654630022078,8.989460870608054,3,0.4644165408002744,3,36.723943307290554,7.049299499928644,linen,plain,printed,powerloom,242799,1442,33.859513263912014,WH-A,John,Night,37.31043212408977,67.30803239098564,Looks fine,Medium
279.0,355.0,95.77678064815942,9.751995197214084,1,0.7822275264675018,8,5.555890952319202,11.559311662266486,wool,satin,dyed,powerloom,184489,2765,45.40707738954607,WH-C,John,Evening,44.4034877866828,86.23488480281281,Looks fine,Low
,105.0,16.987484156251575,1.2632248252074185,4,0.1957330306879694,8,7.02591536455401,14.156864435429133,polyester,twill,dyed,handloom,545811,3403,23.10085533657364,WH-B,John,Morning,25.457452255265693,51.139908996964536,Minor issue,Low
142.0,101.0,,8.764817401903326,2,0.15199306177636185,3,30.69149046001191,13.22043107253915,wool,plain,raw,powerloom,688382,3771,46.61981783865341,WH-B,John,Night,25.841515133096003,88.13708852814932,Recheck,Medium
97.0,261.0,99.65529562501978,1.6980793529055012,2,0.7699619958381715,2,22.476905506315116,12.078439925850844,cotton,satin,raw,powerloom,641876,4447,54.361830604692656,WH-B,Suresh,Evening,23.746322085427945,55.20954026377398,Looks fine,High
342.0,173.0,81.56792605110826,5.3900148308464955,4,0.5714318160995073,12,7.695106322409775,7.0489442082687335,silk,satin,dyed,powerloom,932617,4033,24.03924639111131,WH-B,Priya,Night,40.168095542354564,38.240377141159094,Looks fine,Low
138.0,219.0,91.48036560711435,5.482325325166573,4,0.2601782128122142,11,36.366630257991865,13.686110464401072,wool,twill,dyed,handloom,488637,4021,34.20089512338957,WH-A,Anita,Morning,42.04768394467583,72.20803750663859,Approved,Medium
145.0,102.0,111.07164329289398,6.591300249279522,3,1.4510106734243493,12,38.68086914312332,9.809215322597314,,plain,printed,powerloom,540263,4686,14.829176434758933,WH-A,Priya,Morning,20.25431068461084,78.99616988001888,OK,Medium
111.0,258.0,112.69440564833432,0.7343240262900611,1,1.268803408053863,13,29.239312498939153,5.1315263757690746,linen,plain,printed,powerloom,860815,2304,5.226321123199696,WH-C,Anita,Night,31.286874652987148,34.87916027984112,Recheck,Medium
111.0,313.0,110.47611446357865,4.448151766136573,1,0.6306015724357864,11,37.15727346442703,6.903346785910717,linen,satin,printed,handloom,946125,3839,30.40884269636792,WH-A,Anita,Evening,39.36797926432497,77.7208319818399,Approved,Medium
231.0,183.0,22.660142656230004,8.393977646503892,1,0.5843894466286913,7,37.4322445467673,7.115882253724669,linen,plain,dyed,handloom,115400,4507,11.931996108226215,WH-B,Anita,Night,26.36151359214611,60.343284227750615,Minor issue,Low
233.0,,80.21890858626337,2.806113600049641,4,1.0112659261551182,10,25.36175747818318,8.1106011760214,silk,twill,printed,powerloom,354635,936,34.604313152411066,WH-B,John,Night,34.163823754194915,50.17924551975758,Approved,Medium
310.0,116.0,116.68646994523203,1.3046612658089611,5,1.0047374810468743,8,31.43138773096028,4.076476692208396,cotton,satin,raw,handloom,184135,4346,56.485002505172034,WH-C,Ramesh,Evening,33.89002996925002,88.96852615369079,Approved,High
158.0,369.0,72.29038040033953,4.962884073372357,4,0.9321343263616466,1,20.781099835502697,10.929362039722555,silk,twill,printed,powerloom,413761,4119,55.89827840327669,WH-C,John,Night,33.15858927189724,70.9647156782894,Approved,High
311.0,317.0,84.0103638142982,0.7732293412792128,3,1.4302215519764294,2,13.627170320807057,3.070683976677356,polyester,plain,printed,powerloom,730660,3338,15.176794319697343,WH-A,Suresh,Morning,27.661941833304684,62.931496772173,Looks fine,High
193.0,390.0,42.0243884757337,6.565953034220686,4,0.4291028324015177,10,31.821730964102095,13.551318100764888,linen,twill,raw,handloom,152178,1130,11.883477864545705,WH-C,Ramesh,Night,36.145891348153114,76.44714901736076,Minor issue,Low
112.0,182.0,17.578000415183773,3.5113596807653753,1,1.349439351447499,11,33.91466942565792,10.070592757845185,linen,satin,printed,handloom,570589,2528,59.99501278008034,WH-C,Ramesh,Evening,22.183062683742218,65.78057250661274,OK,Low
167.0,,119.63754758702194,1.3433804823976132,1,1.2327807603496885,13,36.30539896758788,5.294211266396767,wool,twill,printed,powerloom,649398,2381,53.436123928831464,WH-B,Priya,Evening,34.723737882320236,36.727828401612,Approved,Medium
104.0,259.0,41.06854065858831,5.338287529040622,1,0.7058379536406354,0,25.36005980075062,9.120648106667725,silk,twill,dyed,handloom,764781,2848,52.36721843062178,WH-B,John,Night,31.479487011961012,43.37990930498503,Looks fine,Medium
305.0,157.0,113.49142528733708,2.897722668746184,1,0.49457447410950073,7,37.32038431594199,3.2940676694868656,linen,satin,printed,powerloom,253663,2442,24.8594820665271,WH-C,Ramesh,Morning,37.182459373511534,81.41366782273016,Minor issue,High
,353.0,104.9664967936787,8.898706409970178,5,0.8037707200846937,5,39.786799323495984,13.7440493718685,wool,plain,dyed,handloom,781312,1385,20.229619652380983,WH-B,Suresh,Night,37.341164872085116,65.03069100061687,Recheck,High
207.0,151.0,114.80968525222964,1.4114426398438407,4,1.127434589766297,1,36.37210377143741,13.67575659913767,cotton,plain,raw,powerloom,329778,2462,44.60149622353973,WH-A,Priya,Morning,34.16873888556997,84.83199900398415,OK,High
,339.0,,8.566135313638538,1,0.9829281315124477,10,28.672892017102424,4.398202803046379,silk,satin,dyed,powerloom,536881,4271,51.52695302769752,WH-B,Suresh,Evening,28.054532093392194,30.315431051136365,OK,Low
237.0,319.0,87.67354990572552,5.754685147539049,2,1.2746826486143774,13,19.840602369434677,10.87382152174161,wool,twill,dyed,handloom,150120,379,42.93684304019995,WH-A,Priya,Night,40.925636799931404,39.62320232288802,Minor issue,Low
182.0,392.0,86.03095610976378,3.6092207746450766,4,0.17581687627402415,13,6.15846174812335,5.663587953705612,wool,twill,dyed,powerloom,615906,2944,34.41933021734441,WH-B,Suresh,Night,21.996038574347555,59.22302456982244,Recheck,Low
97.0,149.0,56.59510447422956,3.276028612522823,3,0.650803282819045,8,36.755560203787,10.52863872301994,polyester,satin,printed,handloom,946229,3673,57.126236438817095,WH-B,John,Evening,42.03622131787323,75.69009757739224,OK,Medium
343.0,184.0,21.9797032266599,1.875185719982281,3,1.465691004044112,3,32.239704867278334,13.144994096565892,cotton,satin,printed,powerloom,999070,448,8.38891373956281,WH-B,Priya,Morning,20.62212313487405,50.459173824810996,Looks fine,High
187.0,274.0,48.618556656075626,0.8729914901239415,3,0.3336719790501037,9,25.76571853572526,8.314591821120128,wool,plain,printed,powerloom,480577,4783,14.084689900525387,WH-C,Priya,Night,30.788695799112435,86.679840492589,Minor issue,Medium
131.0,293.0,50.45506102244285,8.46758950656628,1,0.2738775092758387,4,28.290509042730733,14.799987433574827,wool,satin,printed,powerloom,627186,4087,5.237957260374949,WH-C,Anita,,44.92411069818245,49.21770885362513,Minor issue,Medium
335.0,208.0,57.53085527748643,6.546432565756805,1,0.7606846297262615,9,22.405640793489496,4.933994931962661,,plain,raw,powerloom,131463,2348,14.130880462318242,WH-A,Ramesh,Morning,35.74804135777941,83.59929440792129,Looks fine,Low
126.0,217.0,70.6479544540168,7.344388320916492,3,0.6936775552269183,5,39.30576619625006,7.585679708075567,linen,satin,printed,handloom,641353,2047,6.477959194939077,WH-A,Ramesh,Night,33.66475692224196,32.73507667024214,OK,Medium
262.0,380.0,73.95882363735008,3.768475857401624,2,1.4920540469253516,0,25.70908611276967,9.655805305220465,linen,twill,raw,powerloom,757823,1121,45.71499853111102,WH-B,Suresh,Night,24.181290873263155,63.53729538777683,Approved,High
