record_id,material_key,material,condition,contamination,damage_level,weight_kg,matched_rule_id,matched_rule_name,recommendation,recovery_category,sustainability_score,reuse_score,recovery_score,circularity_level,assessment_status,requires_manual_review,estimated_co2_saved_kg,estimated_water_saved_liters,estimated_energy_saved_kwh,estimated_landfill_diverted_kg,dataset_type,dataset_purpose
TXT-08054,rayon,Rayon,poor,medium,minor,1.78,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,23,65,75,Low,Manual Review Required,True,4.45,890.0,10.68,1.25,Synthetic,Educational sustainability analytics
TXT-08055,acrylic,Acrylic,excellent,high,severe,11.71,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,5.86,936.8,11.71,3.51,Synthetic,Educational sustainability analytics
TXT-08056,mixed_fabric,Mixed Fabric,good,none,severe,13.56,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,43,65,65,Low,Manual Review Required,True,27.12,5424.0,67.8,8.81,Synthetic,Educational sustainability analytics
TXT-08057,wool,Wool,poor,low,none,8.53,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,58,90,75,Medium,Completed,False,25.59,5118.0,59.71,6.82,Synthetic,Educational sustainability analytics
TXT-08058,mixed_fabric,Mixed Fabric,good,none,minor,0.5,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,57,65,65,Medium,Manual Review Required,True,1.0,200.0,2.5,0.33,Synthetic,Educational sustainability analytics
TXT-08059,cotton,Cotton,fair,medium,moderate,13.05,RULE-007,Cotton mechanical recycling,Mechanical Recycling,Recycling,41,90,75,Low,Completed,False,52.2,11092.5,117.45,11.09,Synthetic,Educational sustainability analytics
TXT-08060,nylon,Nylon,good,none,moderate,5.39,RULE-006,Repairable textile,Repair and Reuse,Repair,70,65,85,Medium,Completed,False,35.03,9163.0,75.46,5.12,Synthetic,Educational sustainability analytics
TXT-08061,cotton,Cotton,good,medium,none,5.77,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,36,90,50,Low,Manual Review Required,True,5.77,865.5,11.54,2.31,Synthetic,Educational sustainability analytics
TXT-08062,silk,Silk,fair,none,minor,4.25,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,74,90,80,Medium,Completed,False,23.38,5525.0,51.0,3.83,Synthetic,Educational sustainability analytics
TXT-08063,polyester,Polyester,fair,low,moderate,9.92,RULE-006,Repairable textile,Repair and Reuse,Repair,54,65,85,Low,Completed,False,64.48,16864.0,138.88,9.42,Synthetic,Educational sustainability analytics
TXT-08064,polyester,Polyester,fair,none,minor,0.41,RULE-014,Polyester mechanical recycling,Mechanical Recycling,Recycling,66,65,75,Medium,Completed,False,1.64,348.5,3.69,0.35,Synthetic,Educational sustainability analytics
TXT-08065,mixed_fabric,Mixed Fabric,fair,none,moderate,10.9,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,45,65,65,Low,Manual Review Required,True,21.8,4360.0,54.5,7.09,Synthetic,Educational sustainability analytics
TXT-08066,mixed_fabric,Mixed Fabric,good,none,none,3.01,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,61,65,65,Medium,Manual Review Required,True,6.02,1204.0,15.05,1.96,Synthetic,Educational sustainability analytics
TXT-08067,cotton,Cotton,fair,high,minor,1.7,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,6,90,50,Low,Manual Review Required,True,0.85,136.0,1.7,0.51,Synthetic,Educational sustainability analytics
TXT-08068,linen,Linen,good,low,none,12.04,RULE-005,Good condition donation,Donation,Reuse,81,90,95,High,Completed,False,84.28,22876.0,192.64,12.04,Synthetic,Educational sustainability analytics
TXT-08069,silk,Silk,good,hazardous,none,8.65,RULE-001,Hazardous contamination handling,Hazardous Textile Waste Treatment,Specialized Disposal,0,90,20,Low,Manual Review Required,True,0.0,0.0,0.0,0.87,Synthetic,Educational sustainability analytics
TXT-08070,wool,Wool,good,low,minor,0.9,RULE-005,Good condition donation,Donation,Reuse,77,90,95,Medium,Completed,False,6.3,1710.0,14.4,0.9,Synthetic,Educational sustainability analytics
TXT-08071,cotton,Cotton,excellent,low,moderate,6.75,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,56,90,75,Medium,Manual Review Required,True,20.25,4050.0,47.25,5.4,Synthetic,Educational sustainability analytics
TXT-08072,linen,Linen,excellent,low,minor,3.39,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,81,90,95,High,Completed,False,27.12,7458.0,61.02,3.39,Synthetic,Educational sustainability analytics
TXT-08073,denim,Denim,fair,medium,minor,1.26,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,26,90,50,Low,Manual Review Required,True,1.26,189.0,2.52,0.5,Synthetic,Educational sustainability analytics
TXT-08074,cotton,Cotton,good,none,severe,12.2,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,64,90,75,Medium,Completed,False,36.6,7320.0,85.4,9.76,Synthetic,Educational sustainability analytics
TXT-08075,cotton,Cotton,excellent,none,none,2.42,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,95,90,95,High,Completed,False,19.36,5324.0,43.56,2.42,Synthetic,Educational sustainability analytics
TXT-08076,wool,Wool,excellent,none,moderate,3.43,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,66,90,75,Medium,Manual Review Required,True,10.29,2058.0,24.01,2.74,Synthetic,Educational sustainability analytics
TXT-08077,mixed_fabric,Mixed Fabric,excellent,none,moderate,14.5,,,Manual Review,Unknown,40,65,30,Low,Manual Review Required,True,0.0,0.0,0.0,0.0,Synthetic,Educational sustainability analytics
TXT-08078,polyester,Polyester,fair,high,severe,8.58,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,4.29,686.4,8.58,2.57,Synthetic,Educational sustainability analytics
TXT-08079,linen,Linen,fair,none,moderate,30.27,RULE-006,Repairable textile,Repair and Reuse,Repair,70,90,85,Medium,Completed,False,196.75,51459.0,423.78,28.76,Synthetic,Educational sustainability analytics
TXT-08080,acrylic,Acrylic,poor,medium,none,24.86,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,16,65,50,Low,Manual Review Required,True,44.75,7458.0,99.44,14.92,Synthetic,Educational sustainability analytics
TXT-08081,linen,Linen,excellent,medium,severe,23.03,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,43,90,75,Low,Completed,False,69.09,13818.0,161.21,18.42,Synthetic,Educational sustainability analytics
TXT-08082,wool,Wool,fair,medium,minor,4.01,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,47,90,75,Low,Completed,False,12.03,2406.0,28.07,3.21,Synthetic,Educational sustainability analytics
TXT-08083,wool,Wool,poor,high,severe,5.91,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,90,50,Low,Manual Review Required,True,2.96,472.8,5.91,1.77,Synthetic,Educational sustainability analytics
TXT-08084,nylon,Nylon,good,none,severe,13.04,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,58,65,75,Medium,Completed,False,39.12,7824.0,91.28,10.43,Synthetic,Educational sustainability analytics
TXT-08085,wool,Wool,poor,none,minor,5.98,RULE-009,Wool fiber recovery,Fiber Recovery,Recycling,64,90,75,Medium,Completed,False,17.94,3588.0,41.86,4.78,Synthetic,Educational sustainability analytics
TXT-08086,denim,Denim,excellent,none,minor,13.54,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,91,90,95,High,Completed,False,108.32,29788.0,243.72,13.54,Synthetic,Educational sustainability analytics
TXT-08087,polyester,Polyester,poor,medium,moderate,44.18,RULE-013,Polyester chemical recycling,Chemical Recycling,Recycling,27,65,75,Low,Completed,False,154.63,30926.0,331.35,35.34,Synthetic,Educational sustainability analytics
TXT-08088,linen,Linen,fair,none,moderate,36.62,RULE-006,Repairable textile,Repair and Reuse,Repair,70,90,85,Medium,Completed,False,238.03,62254.0,512.68,34.79,Synthetic,Educational sustainability analytics
TXT-08089,denim,Denim,excellent,high,minor,37.78,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,16,90,50,Low,Manual Review Required,True,18.89,3022.4,37.78,11.33,Synthetic,Educational sustainability analytics
TXT-08090,wool,Wool,good,none,minor,9.96,RULE-005,Good condition donation,Donation,Reuse,87,90,95,High,Completed,False,69.72,18924.0,159.36,9.96,Synthetic,Educational sustainability analytics
TXT-08091,denim,Denim,good,low,severe,14.43,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,54,90,75,Low,Completed,False,43.29,8658.0,101.01,11.54,Synthetic,Educational sustainability analytics
TXT-08092,wool,Wool,excellent,none,none,12.07,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,95,90,95,High,Completed,False,96.56,26554.0,217.26,12.07,Synthetic,Educational sustainability analytics
TXT-08093,wool,Wool,excellent,none,moderate,12.51,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,66,90,75,Medium,Manual Review Required,True,37.53,7506.0,87.57,10.01,Synthetic,Educational sustainability analytics
TXT-08094,rayon,Rayon,good,low,none,7.44,RULE-005,Good condition donation,Donation,Reuse,74,65,95,Medium,Completed,False,52.08,14136.0,119.04,7.44,Synthetic,Educational sustainability analytics
TXT-08095,cotton,Cotton,good,none,none,46.45,RULE-005,Good condition donation,Donation,Reuse,91,90,95,High,Completed,False,325.15,88255.0,743.2,46.45,Synthetic,Educational sustainability analytics
TXT-08096,mixed_fabric,Mixed Fabric,good,none,moderate,5.99,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,51,65,65,Low,Manual Review Required,True,11.98,2396.0,29.95,3.89,Synthetic,Educational sustainability analytics
TXT-08097,rayon,Rayon,fair,low,moderate,2.52,RULE-006,Repairable textile,Repair and Reuse,Repair,54,65,85,Low,Completed,False,16.38,4284.0,35.28,2.39,Synthetic,Educational sustainability analytics
TXT-08098,mixed_fabric,Mixed Fabric,poor,high,minor,1.24,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,0.62,99.2,1.24,0.37,Synthetic,Educational sustainability analytics
TXT-08099,cotton,Cotton,good,medium,none,12.36,RULE-020,Medium contamination cleaning,Cleaning and Reassessment,Preprocessing,36,90,50,Low,Manual Review Required,True,12.36,1854.0,24.72,4.94,Synthetic,Educational sustainability analytics
TXT-08100,mixed_fabric,Mixed Fabric,good,none,severe,7.63,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,43,65,65,Low,Manual Review Required,True,15.26,3052.0,38.15,4.96,Synthetic,Educational sustainability analytics
TXT-08101,linen,Linen,fair,high,minor,14.21,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,6,90,50,Low,Manual Review Required,True,7.11,1136.8,14.21,4.26,Synthetic,Educational sustainability analytics
TXT-08102,silk,Silk,fair,high,minor,3.97,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,6,90,50,Low,Manual Review Required,True,1.99,317.6,3.97,1.19,Synthetic,Educational sustainability analytics
TXT-08103,rayon,Rayon,fair,low,moderate,13.65,RULE-006,Repairable textile,Repair and Reuse,Repair,54,65,85,Low,Completed,False,88.73,23205.0,191.1,12.97,Synthetic,Educational sustainability analytics
TXT-08104,rayon,Rayon,fair,none,moderate,7.13,RULE-006,Repairable textile,Repair and Reuse,Repair,64,65,85,Medium,Completed,False,46.34,12121.0,99.82,6.77,Synthetic,Educational sustainability analytics
TXT-08105,nylon,Nylon,good,none,moderate,4.49,RULE-006,Repairable textile,Repair and Reuse,Repair,70,65,85,Medium,Completed,False,29.19,7633.0,62.86,4.27,Synthetic,Educational sustainability analytics
TXT-08106,rayon,Rayon,poor,medium,moderate,6.54,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,17,65,75,Low,Manual Review Required,True,16.35,3270.0,39.24,4.58,Synthetic,Educational sustainability analytics
TXT-08107,linen,Linen,good,none,none,0.65,RULE-005,Good condition donation,Donation,Reuse,91,90,95,High,Completed,False,4.55,1235.0,10.4,0.65,Synthetic,Educational sustainability analytics
TXT-08108,cotton,Cotton,good,none,minor,5.03,RULE-005,Good condition donation,Donation,Reuse,87,90,95,High,Completed,False,35.21,9557.0,80.48,5.03,Synthetic,Educational sustainability analytics
TXT-08109,mixed_fabric,Mixed Fabric,good,high,minor,21.03,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,5,65,50,Low,Manual Review Required,True,10.52,1682.4,21.03,6.31,Synthetic,Educational sustainability analytics
TXT-08110,silk,Silk,excellent,none,moderate,3.82,RULE-010,Silk reuse and upcycling,Upcycling,Upcycling,78,90,80,Medium,Completed,False,21.01,4966.0,45.84,3.44,Synthetic,Educational sustainability analytics
TXT-08111,denim,Denim,good,low,none,11.47,RULE-005,Good condition donation,Donation,Reuse,81,90,95,High,Completed,False,80.29,21793.0,183.52,11.47,Synthetic,Educational sustainability analytics
TXT-08112,mixed_fabric,Mixed Fabric,poor,medium,severe,10.13,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,4,65,65,Low,Manual Review Required,True,20.26,4052.0,50.65,6.58,Synthetic,Educational sustainability analytics
TXT-08113,linen,Linen,fair,low,moderate,49.22,RULE-006,Repairable textile,Repair and Reuse,Repair,60,90,85,Medium,Completed,False,319.93,83674.0,689.08,46.76,Synthetic,Educational sustainability analytics
TXT-08114,mixed_fabric,Mixed Fabric,fair,none,minor,9.65,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,51,65,65,Low,Manual Review Required,True,19.3,3860.0,48.25,6.27,Synthetic,Educational sustainability analytics
TXT-08115,polyester,Polyester,fair,none,minor,14.57,RULE-014,Polyester mechanical recycling,Mechanical Recycling,Recycling,66,65,75,Medium,Completed,False,58.28,12384.5,131.13,12.38,Synthetic,Educational sustainability analytics
TXT-08116,polyester,Polyester,poor,high,none,11.28,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,5.64,902.4,11.28,3.38,Synthetic,Educational sustainability analytics
TXT-08117,acrylic,Acrylic,excellent,low,none,3.8,RULE-004,Excellent condition direct reuse,Direct Reuse,Reuse,79,65,95,Medium,Completed,False,30.4,8360.0,68.4,3.8,Synthetic,Educational sustainability analytics
TXT-08118,linen,Linen,good,none,minor,10.89,RULE-005,Good condition donation,Donation,Reuse,87,90,95,High,Completed,False,76.23,20691.0,174.24,10.89,Synthetic,Educational sustainability analytics
TXT-08119,nylon,Nylon,good,low,none,9.08,RULE-005,Good condition donation,Donation,Reuse,74,65,95,Medium,Completed,False,63.56,17252.0,145.28,9.08,Synthetic,Educational sustainability analytics
TXT-08120,denim,Denim,excellent,high,severe,11.83,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,2,90,50,Low,Manual Review Required,True,5.92,946.4,11.83,3.55,Synthetic,Educational sustainability analytics
TXT-08121,wool,Wool,excellent,medium,none,9.13,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,51,90,75,Low,Manual Review Required,True,27.39,5478.0,63.91,7.3,Synthetic,Educational sustainability analytics
TXT-08122,polyester,Polyester,excellent,low,severe,0.42,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,52,65,75,Low,Completed,False,1.26,252.0,2.94,0.34,Synthetic,Educational sustainability analytics
TXT-08123,wool,Wool,good,none,moderate,5.17,RULE-006,Repairable textile,Repair and Reuse,Repair,76,90,85,Medium,Completed,False,33.6,8789.0,72.38,4.91,Synthetic,Educational sustainability analytics
TXT-08124,mixed_fabric,Mixed Fabric,good,low,minor,0.33,RULE-018,Mixed fabric material separation,Material Separation,Specialized Recycling,47,65,65,Low,Manual Review Required,True,0.66,132.0,1.65,0.21,Synthetic,Educational sustainability analytics
TXT-08125,acrylic,Acrylic,good,high,severe,12.19,RULE-002,High contamination handling,Specialized Treatment,Industrial Recovery,0,65,50,Low,Manual Review Required,True,6.09,975.2,12.19,3.66,Synthetic,Educational sustainability analytics
TXT-08126,nylon,Nylon,fair,medium,none,1.37,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,44,65,75,Low,Completed,False,4.79,959.0,10.28,1.1,Synthetic,Educational sustainability analytics
TXT-08127,cotton,Cotton,good,none,moderate,13.22,RULE-006,Repairable textile,Repair and Reuse,Repair,76,90,85,Medium,Completed,False,85.93,22474.0,185.08,12.56,Synthetic,Educational sustainability analytics
TXT-08128,rayon,Rayon,poor,none,minor,21.51,RULE-016,Rayon specialized recycling,Specialized Recycling,Recycling,48,65,75,Low,Manual Review Required,True,53.78,10755.0,129.06,15.06,Synthetic,Educational sustainability analytics
TXT-08129,linen,Linen,excellent,none,moderate,12.05,RULE-021,General recyclable textile fallback,Fiber Recovery,Recycling,66,90,75,Medium,Manual Review Required,True,36.15,7230.0,84.35,9.64,Synthetic,Educational sustainability analytics
TXT-08130,nylon,Nylon,poor,none,none,12.54,RULE-015,Nylon chemical recycling,Chemical Recycling,Recycling,62,65,75,Medium,Completed,False,43.89,8778.0,94.05,10.03,Synthetic,Educational sustainability analytics
TXT-08131,acrylic,Acrylic,poor,none,minor,2.19,RULE-017,Acrylic industrial recovery,Industrial Recovery,Industrial Recovery,37,65,50,Low,Manual Review Required,True,3.94,657.0,8.76,1.31,Synthetic,Educational sustainability analytics
TXT-08132,acrylic,Acrylic,fair,medium,severe,5.47,RULE-003,Severely damaged textile,Fiber Recovery,Recycling,26,65,75,Low,Completed,False,16.41,3282.0,38.29,4.38,Synthetic,Educational sustainability analytics
